Hebrew_character,Names,Frequencies
בניה,Bet_Nun-medial_Yod_He,2
צבעי,Tsadi_Bet_Ayin_Yod,2
ושחת,Waw_Shin_Het_Taw,2
מגעו,Mem-medial_Gimel_Ayin_Waw,2
ובהמון,Waw_Bet_He_Mem-medial_Waw_Nun-final,2
היכתובו,He_Yod_Kaf_Taw_Waw_Bet_Waw,2
יוסיפו,Yod_Waw_Samekh_Yod_Pe_Waw,2
שופים,Shin_Waw_Pe_Yod_Mem,2
גערתה,Gimel_Ayin_Resh_Taw_He,2
להמס,Lamed_He_Mem-medial_Samekh,2
הבטתם,He_Bet_Tet_Taw_Mem,2
בהמות,Bet_He_Mem-medial_Waw_Taw,2
ומכל,Waw_Mem-medial_Kaf_Lamed,2
פתע,Pe_Taw_Ayin,2
האספו,He_Alef_Samekh_Pe_Waw,2
ולם,Waw_Lamed_Mem,2
עבדתה,Ayin_Bet_Dalet_Taw_He,2
חונן,Het_Waw_Nun-medial_Nun-final,2
למנה,Lamed_Mem-medial_Nun-medial_He,2
החזה,He_Het_Zayin_He,2
חקתי,Het_Qof_Taw_Yod,2
תקבלי,Taw_Qof_Bet_Lamed_Yod,2
יואמר,Yod_Waw_Alef_Mem-medial_Resh,2
לדגלי,Lamed_Dalet_Gimel_Lamed_Yod,2
מרוממים,Mem-medial_Resh_Waw_Mem-medial_Mem-medial_Yod_Mem,2
מריבה,Mem-medial_Resh_Yod_Bet_He,2
כא,Kaf_Alef,2
חזא,Het_Zayin_Alef,2
בולדברי,Bet_Waw_Lamed_Dalet_Bet_Resh_Yod,2
האופנים,He_Alef_Waw_Pe_Nun-medial_Yod_Mem,2
סופר,Samekh_Waw_Pe_Resh,2
באנוש,Bet_Alef_Nun-medial_Waw_Shin,2
פרוכת,Pe_Resh_Waw_Kaf_Taw,2
לכלי,Lamed_Kaf_Lamed_Yod,2
בגולה,Bet_Gimel_Waw_Lamed_He,2
משקה,Mem-medial_Shin_Qof_He,2
פתן,Pe_Taw_Nun-final,2
להכניע,Lamed_He_Kaf_Nun-medial_Yod_Ayin,2
יברככה,Yod_Bet_Resh_Kaf_Kaf_He,2
נתחשב,Nun-medial_Taw_Het_Shin_Bet,2
וכזרם,Waw_Kaf_Zayin_Resh_Mem,2
פיך,Pe_Yod_Kaf-final,2
תקום,Taw_Qof_Waw_Mem,2
משפטה,Mem-medial_Shin_Pe_Tet_He,2
תחלק,Taw_Het_Lamed_Qof,2
הגבר,He_Gimel_Bet_Resh,2
חכמת,Het_Kaf_Mem-medial_Taw,2
הודעתני,He_Waw_Dalet_Ayin_Taw_Nun-medial_Yod,2
פחת,Pe_Het_Taw,2
ולוי,Waw_Lamed_Waw_Yod,2
יכבסו,Yod_Kaf_Bet_Samekh_Waw,2
לעבוד,Lamed_Ayin_Bet_Waw_Dalet,2
ובבוא,Waw_Bet_Bet_Waw_Alef,2
לרעה,Lamed_Resh_Ayin_He,2
לנחל,Lamed_Nun-medial_Het_Lamed,2
נרוממה,Nun-medial_Resh_Waw_Mem-medial_Mem-medial_He,2
צואים,Tsadi_Waw_Alef_Yod_Mem,2
באפך,Bet_Alef_Pe_Kaf-final,2
בטן,Bet_Tet_Nun-final,2
לבאיש,Lamed_Bet_Alef_Yod_Shin,2
תערבהו,Taw_Ayin_Resh_Bet_He_Waw,2
מקנה,Mem-medial_Qof_Nun-medial_He,2
ודרשתה,Waw_Dalet_Resh_Shin_Taw_He,2
וגבורים,Waw_Gimel_Bet_Waw_Resh_Yod_Mem,2
וגובה,Waw_Gimel_Waw_Bet_He,2
והגידו,Waw_He_Gimel_Yod_Dalet_Waw,2
דברך,Dalet_Bet_Resh_Kaf-final,2
לוללכול,Lamed_Waw_Lamed_Lamed_Kaf_Waw_Lamed,2
ויברכו,Waw_Yod_Bet_Resh_Kaf_Waw,2
לגעת,Lamed_Gimel_Ayin_Taw,2
נחלי,Nun-medial_Het_Lamed_Yod,2
ולקחתה,Waw_Lamed_Qof_Het_Taw_He,2
העליהם,He_Ayin_Lamed_Yod_He_Mem,2
ותקופות,Waw_Taw_Qof_Waw_Pe_Waw_Taw,2
לקראת,Lamed_Qof_Resh_Alef_Taw,2
הכרתה,He_Kaf_Resh_Taw_He,2
בכוחו,Bet_Kaf_Waw_Het_Waw,2
לנחלה,Lamed_Nun-medial_Het_Lamed_He,2
מקוי,Mem-medial_Qof_Waw_Yod,2
תודה,Taw_Waw_Dalet_He,2
מתבל,Mem-medial_Taw_Bet_Lamed,2
ובמדינתא,Waw_Bet_Mem-medial_Dalet_Yod_Nun-medial_Taw_Alef,2
עקא,Ayin_Qof_Alef,2
ואגלה,Waw_Alef_Gimel_Lamed_He,2
נץ,Nun-medial_Tasdi-final,2
מקצ,Mem-medial_Qof_Tsadi,2
בחרים,Bet_Het_Resh_Yod_Mem,2
להארץ,Lamed_He_Alef_Resh_Tasdi-final,2
סמכתני,Samekh_Mem-medial_Kaf_Taw_Nun-medial_Yod,2
יטה,Yod_Tet_He,2
בביתה,Bet_Bet_Yod_Taw_He,2
תחתו,Taw_Het_Taw_Waw,2
יסדתה,Yod_Samekh_Dalet_Taw_He,2
וכולא,Waw_Kaf_Waw_Lamed_Alef,2
מודי,Mem-medial_Waw_Dalet_Yod,2
לנפול,Lamed_Nun-medial_Pe_Waw_Lamed,2
באישתה,Bet_Alef_Yod_Shin_Taw_He,2
ועץ,Waw_Ayin_Tasdi-final,2
ובאל,Waw_Bet_Alef_Lamed,2
רבו,Resh_Bet_Waw,2
לבגוד,Lamed_Bet_Gimel_Waw_Dalet,2
תשופכנו,Taw_Shin_Waw_Pe_Kaf_Nun-medial_Waw,2
מקצוע,Mem-medial_Qof_Tsadi_Waw_Ayin,2
פמה,Pe_Mem-medial_He,2
לזמה,Lamed_Zayin_Mem-medial_He,2
קצין,Qof_Tsadi_Yod_Nun-final,2
ואמוץ,Waw_Alef_Mem-medial_Waw_Tasdi-final,2
הנוראים,He_Nun-medial_Waw_Resh_Alef_Yod_Mem,2
מרצונו,Mem-medial_Resh_Tsadi_Waw_Nun-medial_Waw,2
ויקום,Waw_Yod_Qof_Waw_Mem,2
וככול,Waw_Kaf_Kaf_Waw_Lamed,2
דריוש,Dalet_Resh_Yod_Waw_Shin,2
העשרון,He_Ayin_Shin_Resh_Waw_Nun-final,2
צעדינו,Tsadi_Ayin_Dalet_Yod_Nun-medial_Waw,2
ביא,Bet_Yod_Alef,2
תתאו,Taw_Taw_Alef_Waw,2
יער,Yod_Ayin_Resh,2
יזכרו,Yod_Zayin_Kaf_Resh_Waw,2
וחמה,Waw_Het_Mem-medial_He,2
המועד,He_Mem-medial_Waw_Ayin_Dalet,2
נצבת,Nun-medial_Tsadi_Bet_Taw,2
עזבתה,Ayin_Zayin_Bet_Taw_He,2
המונם,He_Mem-medial_Waw_Nun-medial_Mem,2
בזאת,Bet_Zayin_Alef_Taw,2
ירחים,Yod_Resh_Het_Yod_Mem,2
ועמ,Waw_Ayin_Mem-medial,2
ונבל,Waw_Nun-medial_Bet_Lamed,2
עמרם,Ayin_Mem-medial_Resh_Mem,2
החלל,He_Het_Lamed_Lamed,2
תכן,Taw_Kaf_Nun-final,2
וחרה,Waw_Het_Resh_He,2
ישביע,Yod_Shin_Bet_Yod_Ayin,2
הגדולא,He_Gimel_Dalet_Waw_Lamed_Alef,2
ושמן,Waw_Shin_Mem-medial_Nun-final,2
טור,Tet_Waw_Resh,2
הרצון,He_Resh_Tsadi_Waw_Nun-final,2
שפרהא,Shin_Pe_Resh_He_Alef,2
והגלנה,Waw_He_Gimel_Lamed_Nun-medial_He,2
חצור,Het_Tsadi_Waw_Resh,2
לעריכמה,Lamed_Ayin_Resh_Yod_Kaf_Mem-medial_He,2
אותכה,Alef_Waw_Taw_Kaf_He,2
וביומא,Waw_Bet_Yod_Waw_Mem-medial_Alef,2
בשן,Bet_Shin_Nun-final,2
ואהוה,Waw_Alef_He_Waw_He,2
אמך,Alef_Mem-medial_Kaf-final,2
עובדי,Ayin_Waw_Bet_Dalet_Yod,2
האירותה,He_Alef_Yod_Resh_Waw_Taw_He,2
כמוכמוני,Kaf_Mem-medial_Waw_Kaf_Mem-medial_Waw_Nun-medial_Yod,2
במבוא,Bet_Mem-medial_Bet_Waw_Alef,2
אשמת,Alef_Shin_Mem-medial_Taw,2
משני,Mem-medial_Shin_Nun-medial_Yod,2
וואנה,Waw_Waw_Alef_Nun-medial_He,2
אשבור,Alef_Shin_Bet_Waw_Resh,2
ובאנשי,Waw_Bet_Alef_Nun-medial_Shin_Yod,2
ועמוד,Waw_Ayin_Mem-medial_Waw_Dalet,2
אבואה,Alef_Bet_Waw_Alef_He,2
ואבדו,Waw_Alef_Bet_Dalet_Waw,2
ומנשה,Waw_Mem-medial_Nun-medial_Shin_He,2
ועון,Waw_Ayin_Waw_Nun-final,2
וכפיס,Waw_Kaf_Pe_Yod_Samekh,2
ותפל,Waw_Taw_Pe_Lamed,2
תחמל,Taw_Het_Mem-medial_Lamed,2
טובך,Tet_Waw_Bet_Kaf-final,2
חזין,Het_Zayin_Yod_Nun-final,2
המשא,He_Mem-medial_Shin_Alef,2
הרישונה,He_Resh_Yod_Shin_Waw_Nun-medial_He,2
לאמרי,Lamed_Alef_Mem-medial_Resh_Yod,2
מספרים,Mem-medial_Samekh_Pe_Resh_Yod_Mem,2
לעבר,Lamed_Ayin_Bet_Resh,2
עוני,Ayin_Waw_Nun-medial_Yod,2
ובעל,Waw_Bet_Ayin_Lamed,2
במצרף,Bet_Mem-medial_Tsadi_Resh_Pe-final,2
בעיניך,Bet_Ayin_Yod_Nun-medial_Yod_Kaf-final,2
ורשעה,Waw_Resh_Shin_Ayin_He,2
יקפוץ,Yod_Qof_Pe_Waw_Tasdi-final,2
הבעבור,He_Bet_Ayin_Bet_Waw_Resh,2
ואנפי,Waw_Alef_Nun-medial_Pe_Yod,2
ולהרשיע,Waw_Lamed_He_Resh_Shin_Yod_Ayin,2
שומעו,Shin_Waw_Mem-medial_Ayin_Waw,2
בהעד,Bet_He_Ayin_Dalet,2
ולאיל,Waw_Lamed_Alef_Yod_Lamed,2
מנכון,Mem-medial_Nun-medial_Kaf_Waw_Nun-final,2
ותבנית,Waw_Taw_Bet_Nun-medial_Yod_Taw,2
מזמת,Mem-medial_Zayin_Mem-medial_Taw,2
מנאציו,Mem-medial_Nun-medial_Alef_Tsadi_Yod_Waw,2
הלברך,He_Lamed_Bet_Resh_Kaf-final,2
חקותה,Het_Qof_Waw_Taw_He,2
לואת,Lamed_Waw_Alef_Taw,2
בגם,Bet_Gimel_Mem,2
בהםה,Bet_He_Mem_He,2
הפרה,He_Pe_Resh_He,2
הימין,He_Yod_Mem-medial_Yod_Nun-final,2
תעבה,Taw_Ayin_Bet_He,2
האמינו,He_Alef_Mem-medial_Yod_Nun-medial_Waw,2
ושאלת,Waw_Shin_Alef_Lamed_Taw,2
המצות,He_Mem-medial_Tsadi_Waw_Taw,2
ומשיבים,Waw_Mem-medial_Shin_Yod_Bet_Yod_Mem,2
תותר,Taw_Waw_Taw_Resh,2
טהרתה,Tet_He_Resh_Taw_He,2
משאו,Mem-medial_Shin_Alef_Waw,2
והאדם,Waw_He_Alef_Dalet_Mem,2
עובריהם,Ayin_Waw_Bet_Resh_Yod_He_Mem,2
במלחמתו,Bet_Mem-medial_Lamed_Het_Mem-medial_Taw_Waw,2
ועדן,Waw_Ayin_Dalet_Nun-final,2
אעבד,Alef_Ayin_Bet_Dalet,2
ודעה,Waw_Dalet_Ayin_He,2
נגה,Nun-medial_Gimel_He,2
ישפל,Yod_Shin_Pe_Lamed,2
הפרור,He_Pe_Resh_Waw_Resh,2
שניהם,Shin_Nun-medial_Yod_He_Mem,2
מלהוא,Mem-medial_Lamed_He_Waw_Alef,2
קשת,Qof_Shin_Taw,2
אהלי,Alef_He_Lamed_Yod,2
הנסך,He_Nun-medial_Samekh_Kaf-final,2
וברכת,Waw_Bet_Resh_Kaf_Taw,2
הקימותה,He_Qof_Yod_Mem-medial_Waw_Taw_He,2
גדים,Gimel_Dalet_Yod_Mem,2
ושכב,Waw_Shin_Kaf_Bet,2
הודו,He_Waw_Dalet_Waw,2
יגעו,Yod_Gimel_Ayin_Waw,2
ולעולות,Waw_Lamed_Ayin_Waw_Lamed_Waw_Taw,2
בנפלאותיכה,Bet_Nun-medial_Pe_Lamed_Alef_Waw_Taw_Yod_Kaf_He,2
הלפי,He_Lamed_Pe_Yod,2
נוחליה,Nun-medial_Waw_Het_Lamed_Yod_He,2
ותבל,Waw_Taw_Bet_Lamed,2
וליום,Waw_Lamed_Yod_Waw_Mem,2
ימיני,Yod_Mem-medial_Yod_Nun-medial_Yod,2
וירחם,Waw_Yod_Resh_Het_Mem,2
פדיתה,Pe_Dalet_Yod_Taw_He,2
ויניפו,Waw_Yod_Nun-medial_Yod_Pe_Waw,2
וירימו,Waw_Yod_Resh_Yod_Mem-medial_Waw,2
והתורה,Waw_He_Taw_Waw_Resh_He,2
ולהוה,Waw_Lamed_He_Waw_He,2
חדל,Het_Dalet_Lamed,2
כמשפטמה,Kaf_Mem-medial_Shin_Pe_Tet_Mem-medial_He,2
מללת,Mem-medial_Lamed_Lamed_Taw,2
בהוא,Bet_He_Waw_Alef,2
ולבית,Waw_Lamed_Bet_Yod_Taw,2
ושבתה,Waw_Shin_Bet_Taw_He,2
ולכם,Waw_Lamed_Kaf_Mem,2
מדרש,Mem-medial_Dalet_Resh_Shin,2
והגבעות,Waw_He_Gimel_Bet_Ayin_Waw_Taw,2
ארפכשד,Alef_Resh_Pe_Kaf_Shin_Dalet,2
יעידו,Yod_Ayin_Yod_Dalet_Waw,2
ומוסר,Waw_Mem-medial_Waw_Samekh_Resh,2
קודמיהון,Qof_Waw_Dalet_Mem-medial_Yod_He_Waw_Nun-final,2
שלטנא,Shin_Lamed_Tet_Nun-medial_Alef,2
הלבני,He_Lamed_Bet_Nun-medial_Yod,2
סמנים,Samekh_Mem-medial_Nun-medial_Yod_Mem,2
ולהקים,Waw_Lamed_He_Qof_Yod_Mem,2
גדפן,Gimel_Dalet_Pe_Nun-final,2
עוונותיו,Ayin_Waw_Waw_Nun-medial_Waw_Taw_Yod_Waw,2
יוציא,Yod_Waw_Tsadi_Yod_Alef,2
וחכמה,Waw_Het_Kaf_Mem-medial_He,2
והעלהו,Waw_He_Ayin_Lamed_He_Waw,2
מלמעלה,Mem-medial_Lamed_Mem-medial_Ayin_Lamed_He,2
בהכין,Bet_He_Kaf_Yod_Nun-final,2
חנניה,Het_Nun-medial_Nun-medial_Yod_He,2
ונבון,Waw_Nun-medial_Bet_Waw_Nun-final,2
נערים,Nun-medial_Ayin_Resh_Yod_Mem,2
לבכל,Lamed_Bet_Kaf_Lamed,2
ושמח,Waw_Shin_Mem-medial_Het,2
ובאי,Waw_Bet_Alef_Yod,2
ומזמות,Waw_Mem-medial_Zayin_Mem-medial_Waw_Taw,2
ובדרכי,Waw_Bet_Dalet_Resh_Kaf_Yod,2
טבא,Tet_Bet_Alef,2
אלמים,Alef_Lamed_Mem-medial_Yod_Mem,2
יתיצבו,Yod_Taw_Yod_Tsadi_Bet_Waw,2
תרועת,Taw_Resh_Waw_Ayin_Taw,2
בעצם,Bet_Ayin_Tsadi_Mem,2
וקצי,Waw_Qof_Tsadi_Yod,2
פריו,Pe_Resh_Yod_Waw,2
להטות,Lamed_He_Tet_Waw_Taw,2
חכמי,Het_Kaf_Mem-medial_Yod,2
וירא,Waw_Yod_Resh_Alef,2
החזק,He_Het_Zayin_Qof,2
וזיקין,Waw_Zayin_Yod_Qof_Yod_Nun-final,2
מתלה,Mem-medial_Taw_Lamed_He,2
למוצא,Lamed_Mem-medial_Waw_Tsadi_Alef,2
המקצוע,He_Mem-medial_Qof_Tsadi_Waw_Ayin,2
וצרתה,Waw_Tsadi_Resh_Taw_He,2
ברשונה,Bet_Resh_Shin_Waw_Nun-medial_He,2
בעלת,Bet_Ayin_Lamed_Taw,2
לולכול,Lamed_Waw_Lamed_Kaf_Waw_Lamed,2
וחרב,Waw_Het_Resh_Bet,2
יתעבד,Yod_Taw_Ayin_Bet_Dalet,2
צואן,Tsadi_Waw_Alef_Nun-final,2
אנפיהא,Alef_Nun-medial_Pe_Yod_He_Alef,2
לאבי,Lamed_Alef_Bet_Yod,2
לחרמו,Lamed_Het_Resh_Mem-medial_Waw,2
ותרתי,Waw_Taw_Resh_Taw_Yod,2
יבערו,Yod_Bet_Ayin_Resh_Waw,2
יתהללו,Yod_Taw_He_Lamed_Lamed_Waw,2
חנם,Het_Nun-medial_Mem,2
טובו,Tet_Waw_Bet_Waw,2
תעתעו,Taw_Ayin_Taw_Ayin_Waw,2
בקרבך,Bet_Qof_Resh_Bet_Kaf-final,2
רחמה,Resh_Het_Mem-medial_He,2
לאחד,Lamed_Alef_Het_Dalet,2
תשוה,Taw_Shin_Waw_He,2
יגענו,Yod_Gimel_Ayin_Nun-medial_Waw,2
וחללי,Waw_Het_Lamed_Lamed_Yod,2
חילה,Het_Yod_Lamed_He,2
ולמי,Waw_Lamed_Mem-medial_Yod,2
בלבונה,Bet_Lamed_Bet_Waw_Nun-medial_He,2
ועמל,Waw_Ayin_Mem-medial_Lamed,2
חברון,Het_Bet_Resh_Waw_Nun-final,2
עריכמה,Ayin_Resh_Yod_Kaf_Mem-medial_He,2
רשיעיא,Resh_Shin_Yod_Ayin_Yod_Alef,2
תתא,Taw_Taw_Alef,2
הטיף,He_Tet_Yod_Pe-final,2
גולת,Gimel_Waw_Lamed_Taw,2
החטים,He_Het_Tet_Yod_Mem,2
חרתה,Het_Resh_Taw_He,2
ואמה,Waw_Alef_Mem-medial_He,2
משוזר,Mem-medial_Shin_Waw_Zayin_Resh,2
ווי,Waw_Waw_Yod,2
לאני,Lamed_Alef_Nun-medial_Yod,2
יראי,Yod_Resh_Alef_Yod,2
ועשרות,Waw_Ayin_Shin_Resh_Waw_Taw,2
מכור,Mem-medial_Kaf_Waw_Resh,2
ואנושי,Waw_Alef_Nun-medial_Waw_Shin_Yod,2
ותרועת,Waw_Taw_Resh_Waw_Ayin_Taw,2
ולסוף,Waw_Lamed_Samekh_Waw_Pe-final,2
באורך,Bet_Alef_Waw_Resh_Kaf-final,2
האובד,He_Alef_Waw_Bet_Dalet,2
בערבה,Bet_Ayin_Resh_Bet_He,2
לאב,Lamed_Alef_Bet,2
בצדקת,Bet_Tsadi_Dalet_Qof_Taw,2
ורגלי,Waw_Resh_Gimel_Lamed_Yod,2
תראה,Taw_Resh_Alef_He,2
בבבשנים,Bet_Bet_Bet_Shin_Nun-medial_Yod_Mem,2
הוריכה,He_Waw_Resh_Yod_Kaf_He,2
ברורה,Bet_Resh_Waw_Resh_He,2
ולהדשן,Waw_Lamed_He_Dalet_Shin_Nun-final,2
יענש,Yod_Ayin_Nun-medial_Shin,2
בפני,Bet_Pe_Nun-medial_Yod,2
מבונן,Mem-medial_Bet_Waw_Nun-medial_Nun-final,2
ופח,Waw_Pe_Het,2
סרכמה,Samekh_Resh_Kaf_Mem-medial_He,2
יפול,Yod_Pe_Waw_Lamed,2
ותפארתו,Waw_Taw_Pe_Alef_Resh_Taw_Waw,2
בצדקתך,Bet_Tsadi_Dalet_Qof_Taw_Kaf-final,2
תוסיף,Taw_Waw_Samekh_Yod_Pe-final,2
אמצתה,Alef_Mem-medial_Tsadi_Taw_He,2
כוחך,Kaf_Waw_Het_Kaf-final,2
יהך,Yod_He_Kaf-final,2
נחמתני,Nun-medial_Het_Mem-medial_Taw_Nun-medial_Yod,2
יגיד,Yod_Gimel_Yod_Dalet,2
אקבוץ,Alef_Qof_Bet_Waw_Tasdi-final,2
ידודו,Yod_Dalet_Waw_Dalet_Waw,2
לשנה,Lamed_Shin_Nun-medial_He,2
צדקתך,Tsadi_Dalet_Qof_Taw_Kaf-final,2
לשנא,Lamed_Shin_Nun-medial_Alef,2
מעוון,Mem-medial_Ayin_Waw_Waw_Nun-final,2
אכלו,Alef_Kaf_Lamed_Waw,2
בביום,Bet_Bet_Yod_Waw_Mem,2
הנשיא,He_Nun-medial_Shin_Yod_Alef,2
שתחת,Shin_Taw_Het_Taw,2
נכונה,Nun-medial_Kaf_Waw_Nun-medial_He,2
בביכין,Bet_Bet_Yod_Kaf_Yod_Nun-final,2
ויפנו,Waw_Yod_Pe_Nun-medial_Waw,2
שלותה,Shin_Lamed_Waw_Taw_He,2
ואולת,Waw_Alef_Waw_Lamed_Taw,2
הרביעית,He_Resh_Bet_Yod_Ayin_Yod_Taw,2
וגר,Waw_Gimel_Resh,2
שבועות,Shin_Bet_Waw_Ayin_Waw_Taw,2
כתבא,Kaf_Taw_Bet_Alef,2
בטורי,Bet_Tet_Waw_Resh_Yod,2
ולימין,Waw_Lamed_Yod_Mem-medial_Yod_Nun-final,2
נוסדו,Nun-medial_Waw_Samekh_Dalet_Waw,2
מרכבה,Mem-medial_Resh_Kaf_Bet_He,2
פרזיא,Pe_Resh_Zayin_Yod_Alef,2
הרוג,He_Resh_Waw_Gimel,2
להוסיף,Lamed_He_Waw_Samekh_Yod_Pe-final,2
והשתחוו,Waw_He_Shin_Taw_Het_Waw_Waw,2
לפחד,Lamed_Pe_Het_Dalet,2
בחזוא,Bet_Het_Zayin_Waw_Alef,2
וירחצו,Waw_Yod_Resh_Het_Tsadi_Waw,2
תשבחות,Taw_Shin_Bet_Het_Waw_Taw,2
חנו,Het_Nun-medial_Waw,2
נדיבי,Nun-medial_Dalet_Yod_Bet_Yod,2
נחשבתי,Nun-medial_Het_Shin_Bet_Taw_Yod,2
במערא,Bet_Mem-medial_Ayin_Resh_Alef,2
ובשנית,Waw_Bet_Shin_Nun-medial_Yod_Taw,2
נחה,Nun-medial_Het_He,2
מושבותיהמה,Mem-medial_Waw_Shin_Bet_Waw_Taw_Yod_He_Mem-medial_He,2
ושבי,Waw_Shin_Bet_Yod,2
פורחת,Pe_Waw_Resh_Het_Taw,2
ועלת,Waw_Ayin_Lamed_Taw,2
בלוחות,Bet_Lamed_Waw_Het_Waw_Taw,2
ללרשע,Lamed_Lamed_Resh_Shin_Ayin,2
לשמחת,Lamed_Shin_Mem-medial_Het_Taw,2
ואותו,Waw_Alef_Waw_Taw_Waw,2
המזרחית,He_Mem-medial_Zayin_Resh_Het_Yod_Taw,2
אוי,Alef_Waw_Yod,2
ויאכלו,Waw_Yod_Alef_Kaf_Lamed_Waw,2
עשרין,Ayin_Shin_Resh_Yod_Nun-final,2
לתמן,Lamed_Taw_Mem-medial_Nun-final,2
מכוהן,Mem-medial_Kaf_Waw_He_Nun-final,2
ומקוי,Waw_Mem-medial_Qof_Waw_Yod,2
בראשי,Bet_Resh_Alef_Shin_Yod,2
אחותו,Alef_Het_Waw_Taw_Waw,2
והכוהן,Waw_He_Kaf_Waw_He_Nun-final,2
יזה,Yod_Zayin_He,2
חיתם,Het_Yod_Taw_Mem,2
בקש,Bet_Qof_Shin,2
ובקר,Waw_Bet_Qof_Resh,2
לביא,Lamed_Bet_Yod_Alef,2
ותשבר,Waw_Taw_Shin_Bet_Resh,2
רצונם,Resh_Tsadi_Waw_Nun-medial_Mem,2
תואכלו,Taw_Waw_Alef_Kaf_Lamed_Waw,2
דמן,Dalet_Mem-medial_Nun-final,2
תעניות,Taw_Ayin_Nun-medial_Yod_Waw_Taw,2
ומשנהו,Waw_Mem-medial_Shin_Nun-medial_He_Waw,2
בגוית,Bet_Gimel_Waw_Yod_Taw,2
הבדיל,He_Bet_Dalet_Yod_Lamed,2
לשלח,Lamed_Shin_Lamed_Het,2
ובקצ,Waw_Bet_Qof_Tsadi,2
הוענה,He_Waw_Ayin_Nun-medial_He,2
מאפלה,Mem-medial_Alef_Pe_Lamed_He,2
יפולו,Yod_Pe_Waw_Lamed_Waw,2
שהיא,Shin_He_Yod_Alef,2
וכבשים,Waw_Kaf_Bet_Shin_Yod_Mem,2
חשב,Het_Shin_Bet,2
כיאם,Kaf_Yod_Alef_Mem,2
הגלגלים,He_Gimel_Lamed_Gimel_Lamed_Yod_Mem,2
מחניהם,Mem-medial_Het_Nun-medial_Yod_He_Mem,2
שמחתכה,Shin_Mem-medial_Het_Taw_Kaf_He,2
וחמתכה,Waw_Het_Mem-medial_Taw_Kaf_He,2
סוסים,Samekh_Waw_Samekh_Yod_Mem,2
גוא,Gimel_Waw_Alef,2
ינחמם,Yod_Nun-medial_Het_Mem-medial_Mem,2
זרקות,Zayin_Resh_Qof_Waw_Taw,2
השכלתם,He_Shin_Kaf_Lamed_Taw_Mem,2
הבין,He_Bet_Yod_Nun-final,2
וגוי,Waw_Gimel_Waw_Yod,2
השולחן,He_Shin_Waw_Lamed_Het_Nun-final,2
המשקוף,He_Mem-medial_Shin_Qof_Waw_Pe-final,2
חפית,Het_Pe_Yod_Taw,2
נואם,Nun-medial_Waw_Alef_Mem,2
פתיח,Pe_Taw_Yod_Het,2
חקוק,Het_Qof_Waw_Qof,2
ופדיתים,Waw_Pe_Dalet_Yod_Taw_Yod_Mem,2
בפדות,Bet_Pe_Dalet_Waw_Taw,2
ישלחהו,Yod_Shin_Lamed_Het_He_Waw,2
ווברית,Waw_Waw_Bet_Resh_Yod_Taw,2
הישראל,He_Yod_Shin_Resh_Alef_Lamed,2
חובה,Het_Waw_Bet_He,2
נהיתה,Nun-medial_He_Yod_Taw_He,2
מהלך,Mem-medial_He_Lamed_Kaf-final,2
הכם,He_Kaf_Mem,2
מקנא,Mem-medial_Qof_Nun-medial_Alef,2
יתחשב,Yod_Taw_Het_Shin_Bet,2
שלו,Shin_Lamed_Waw,2
להודות,Lamed_He_Waw_Dalet_Waw_Taw,2
אספא,Alef_Samekh_Pe_Alef,2
קירו,Qof_Yod_Resh_Waw,2
נהרות,Nun-medial_He_Resh_Waw_Taw,2
להלך,Lamed_He_Lamed_Kaf-final,2
קל,Qof_Lamed,2
נוכח,Nun-medial_Waw_Kaf_Het,2
סגיא,Samekh_Gimel_Yod_Alef,2
ימישו,Yod_Mem-medial_Yod_Shin_Waw,2
בתרעא,Bet_Taw_Resh_Ayin_Alef,2
השבתות,He_Shin_Bet_Taw_Waw_Taw,2
בטנכה,Bet_Tet_Nun-medial_Kaf_He,2
להופיע,Lamed_He_Waw_Pe_Yod_Ayin,2
ולרצון,Waw_Lamed_Resh_Tsadi_Waw_Nun-final,2
חטאתם,Het_Tet_Alef_Taw_Mem,2
צמי,Tsadi_Mem-medial_Yod,2
לפיא,Lamed_Pe_Yod_Alef,2
הנוסף,He_Nun-medial_Waw_Samekh_Pe-final,2
יבדון,Yod_Bet_Dalet_Waw_Nun-final,2
מאלף,Mem-medial_Alef_Lamed_Pe-final,2
לבניו,Lamed_Bet_Nun-medial_Yod_Waw,2
ויתגוללו,Waw_Yod_Taw_Gimel_Waw_Lamed_Lamed_Waw,2
ושומעי,Waw_Shin_Waw_Mem-medial_Ayin_Yod,2
בהפלא,Bet_He_Pe_Lamed_Alef,2
יטבול,Yod_Tet_Bet_Waw_Lamed,2
הבכור,He_Bet_Kaf_Waw_Resh,2
והראשים,Waw_He_Resh_Alef_Shin_Yod_Mem,2
לבוש,Lamed_Bet_Waw_Shin,2
בתוכמה,Bet_Taw_Waw_Kaf_Mem-medial_He,2
נחמד,Nun-medial_Het_Mem-medial_Dalet,2
תבואתכה,Taw_Bet_Waw_Alef_Taw_Kaf_He,2
וקמו,Waw_Qof_Mem-medial_Waw,2
תזבחנו,Taw_Zayin_Bet_Het_Nun-medial_Waw,2
לדן,Lamed_Dalet_Nun-final,2
לחסדיכה,Lamed_Het_Samekh_Dalet_Yod_Kaf_He,2
השבטים,He_Shin_Bet_Tet_Yod_Mem,2
אפך,Alef_Pe_Kaf-final,2
ובחכמת,Waw_Bet_Het_Kaf_Mem-medial_Taw,2
